channel1,channel2,channel3,channel4,channel5,channel6
8.002346918360246e-08,-1.3008225007844303e-07,-2.1156562301803773e-08,-7.694223757703279e-08,-1.0886515184672516e-07,-4.872243640387706e-08
2.0123441235173887e-07,-4.31299459062873e-07,-6.138560688294295e-08,-2.496326356851589e-07,-3.926970487768007e-07,-1.6475666137058132e-07
2.435286045718401e-07,-9.984869518195e-07,-1.0885215213569089e-07,-5.565470931934877e-07,-1.0109503821594236e-06,-3.93713537724798e-07
-2.0133545026238168e-07,-1.6996630781726966e-06,-7.95703852198439e-08,-8.814261652583146e-07,-1.9829392754490977e-06,-7.090360207382377e-07
-1.7143375266494987e-06,-2.1413401571325785e-06,1.9058549507106392e-07,-9.404185798480946e-07,-3.082470866961716e-06,-9.981329755900062e-07
-4.688273289758217e-06,-1.8370348886623686e-06,8.879465460689496e-07,-4.11816960394698e-07,-3.877423804989257e-06,-1.1102860431071455e-06
-8.94357108033558e-06,-5.047950828568238e-07,2.0958370535696355e-06,8.495405793279157e-07,-3.941706172762129e-06,-9.370875237364908e-07
-5.529867857329104e-09,2.8094766126633107e-09,1.9288078011241238e-09,2.2988150459066295e-09,1.1229139728471237e-09,9.687228004560867e-10
-6.221058999315776e-08,3.3254051298567667e-08,2.1885446378079512e-08,2.668236151118555e-08,1.433373329435522e-08,1.181025238262149e-08
-3.2483798463841904e-07,1.8541220099904794e-07,1.1590287586439822e-07,1.4523697461259782e-07,8.741872005387454e-08,6.78450981154494e-08
-1.0395355595569766e-06,6.483771407350488e-07,3.7973433725856547e-07,4.926402563060641e-07,3.401439112927795e-07,2.4434460643372905e-07
-2.2509210122970247e-06,1.5963469642379927e-06,8.566226542300425e-07,1.165076786607161e-06,9.519089140953125e-07,6.190279836654838e-07
-3.3671162814061904e-06,2.9397316590937985e-06,1.3872280203353611e-06,2.0283393161042287e-06,2.0494527028889905e-06,1.172228588573287e-06
-3.1548667584537958e-06,4.1815969971193486e-06,1.584004034375774e-06,2.648906120270384e-06,3.5482390778862882e-06,1.7174100995108614e-06
-4.86868952318252e-07,4.62962580612962e-06,1.0476913962974382e-06,2.5202070608963186e-06,5.100284486600451e-06,1.977709054185399e-06
4.71969706132099e-06,3.845554170562258e-06,-3.302446370027926e-07,1.4278298461538343e-06,6.232372349634563e-06,1.7763359015139183e-06
1.127606270026063e-05,1.9255924548261673e-06,-2.2589779756873415e-06,-3.935336708055098e-07,6.5738701367072e-06,1.1632592741528435e-06
7.47208358648351e-09,-1.7105422034126824e-09,-2.112522199660851e-09,-2.0181510138850426e-09,2.4985158201799404e-10,-4.850060121529298e-10
8.930340369819446e-08,-2.1601719265902853e-08,-2.5419996626248314e-08,-2.478980507294213e-08,2.0057833851616606e-09,-6.376935576822605e-09
5.049012698591304e-07,-1.3027857990248812e-07,-1.4492718289402873e-07,-1.448879339643308e-07,4.2038781443369875e-09,-4.0233697585196866e-08
1.798743478215501e-06,-5.006141904170214e-07,-5.218086153931942e-07,-5.372899134207703e-07,-1.819104022855269e-08,-1.6246131392318945e-07
4.532471691134588e-06,-1.3789033279189623e-06,-1.3332343255769627e-06,-1.42104810933731e-06,-1.570591177229634e-07,-4.7210542594802446e-07
8.573169995761074e-06,-2.9007010474822833e-06,-2.5706014647678957e-06,-2.851983758251083e-06,-5.86394087752611e-07,-1.051493076452255e-06
1.254000440726651e-05,-4.840484261859621e-06,-3.868717122215771e-06,-4.498263792422539e-06,-1.4743047926447547e-06,-1.8644259434699772e-06
1.422536546883e-05,-6.554296529950817e-06,-4.602006801202888e-06,-5.667813499611088e-06,-2.8067965438127025e-06,-2.6958677232961433e-06
1.1953612772058229e-05,-7.278122952237257e-06,-4.2557585641164035e-06,-5.6811496209998094e-06,-4.2795399113017384e-06,-3.2281759816670887e-06
5.7984059466504125e-06,-6.602247261805217e-06,-2.7796999486619716e-06,-4.3286122588793055e-06,-5.404503692475792e-06,-3.231943232707059e-06
1.1287154801691003e-09,3.9759663516329326e-10,-1.3395035795215414e-10,4.641205858031687e-11,6.761979090221422e-10,1.0416928703324445e-10
1.4923263237435745e-08,4.107122152859931e-09,-2.0175038666632417e-09,-4.4864131218820874e-11,7.943203560492046e-09,1.0893502410576892e-09
9.507268159498159e-08,1.8491575690249125e-08,-1.460474310018083e-08,-4.547540287328414e-09,4.40029239133727e-08,5.158909690590203e-09
3.907755801578716e-07,4.315786488300807e-08,-6.820768334634612e-08,-3.6326932011021497e-08,1.5241955720213284e-07,1.4150674821303763e-08
1.1710539631999359e-06,2.7309219341422123e-08,-2.3249623770705695e-07,-1.6176649820053547e-07,3.665754187676747e-07,2.1621815470850574e-08
2.7393200544330395e-06,-1.82899985082255e-07,-6.185434986711223e-07,-5.025168496134929e-07,6.323836098125098e-07,-7.137487594799886e-11
5.216469534139456e-06,-8.359712680740471e-07,-1.3347526165966678e-06,-1.1972850588407922e-06,7.423269094402874e-07,-1.0965573039707838e-07
8.285569535603614e-06,-2.1465991156655517e-06,-2.382954743110134e-06,-2.301979575789705e-06,3.716663698964732e-07,-3.8977207763044757e-07
1.1060396725738721e-05,-4.084853701523653e-06,-3.5392901343252074e-06,-3.6669946550765383e-06,-7.58251781459247e-07,-9.057324392704821e-07
1.222622988119432e-05,-6.228072358274227e-06,-4.335548443481581e-06,-4.877401207402332e-06,-2.682885389093297e-06,-1.6309344988848353e-06
1.051000748041167e-05,-7.837463735156612e-06,-4.24194425554859e-06,-5.355500130361907e-06,-5.108037169008475e-06,-2.388123912957674e-06
5.338208436524117e-06,-8.193780443481675e-06,-2.988880815032541e-06,-4.6451220310348755e-06,-7.506061453939782e-06,-2.8852108607091037e-06
-2.704726690517935e-06,-7.008111491008308e-06,-7.830335715380319e-07,-2.7186025327538873e-06,-9.336490762796853e-06,-2.865629105071228e-06
-1.2023426696019916e-05,-4.598729352410812e-06,1.7941275075201871e-06,-4.5094423072261644e-08,-1.025369530351878e-05,-2.2749002225233408e-06
-2.0764586148276234e-05,-1.6658774145250664e-06,4.145667753222042e-06,2.6820806806334476e-06,-1.0184452107324976e-05,-1.2990625094612127e-06
-2.7636335992594408e-05,1.164679140860611e-06,5.975895103372708e-06,4.951268600398301e-06,-9.255474336577747e-06,-2.3254692924125826e-07
-3.216341639791566e-05,3.6381875470995408e-06,7.3073900179295714e-06,6.631230523246826e-06,-7.662169017395303e-06,7.093879043211918e-07
-3.428197757170493e-05,5.764944187968413e-06,8.223641272473776e-06,7.818857032705926e-06,-5.6056836279624695e-06,1.4684308339639342e-06
-3.3822678214154083e-05,7.467365946576108e-06,8.614371849747489e-06,8.524066745752722e-06,-3.337324098914018e-06,2.0592698870580316e-06
-3.050919408721653e-05,8.38275615715582e-06,8.19319799568734e-06,8.526084170458224e-06,-1.2174792429957127e-06,2.437934320122107e-06
-4.576744665493015e-11,-1.5346920703515399e-09,-3.6858909854678055e-10,-9.56088406730764e-10,-1.8087810607400611e-09,-3.977255575469323e-10
-3.0445495225234283e-09,-1.7346827513308624e-08,-3.8458281724196295e-09,-1.0429890200564666e-08,-2.1731928394939206e-08,-4.437283072005868e-09
-3.457736499488497e-08,-9.162181063981577e-08,-1.7773827892823064e-08,-5.267344863619229e-08,-1.2395756777510018e-07,-2.3270800243691064e-08
-2.0166766692131886e-07,-3.000142899850434e-07,-4.513111658012626e-08,-1.6213078139194714e-07,-4.4840619535453564e-07,-7.646831003369592e-08
-7.709955250400899e-07,-6.781881402499909e-07,-5.2373921156870615e-08,-3.324435644353727e-07,-1.1599675061678986e-06,-1.7664765625830755e-07
-2.165231909613224e-06,-1.1010684182305083e-06,6.647348135846536e-08,-4.4554441977712943e-07,-2.293461726647107e-06,-3.027482660719139e-07
-4.784862637134291e-06,-1.242324357322453e-06,4.780249388756514e-07,-2.6550815530757093e-07,-3.6106949193372715e-06,-3.8726102266289925e-07
-8.722974133814028e-06,-7.064615529778247e-07,1.327765089178188e-06,4.5820483508955116e-07,-4.632283500486677e-06,-3.354775812425515e-07
-1.3564461857914593e-05,7.423233978559358e-07,2.633880491820706e-06,1.8401440031600522e-06,-4.8575895775458345e-06,-6.682171250945149e-08
-1.8379851372123985e-05,3.0096657140301053e-06,4.219450188034809e-06,3.752944232810621e-06,-4.017323816346874e-06,4.437742245280831e-07
-5.3950150426794064e-09,3.0227142373576105e-09,1.8996713421279115e-09,2.6015248057510532e-09,1.3835950352003582e-09,8.974287215830454e-10
-6.062104468281349e-08,3.539243211167172e-08,2.13913278791706e-08,3.020200265481908e-08,1.7058508425885032e-08,1.0787244060413342e-08
-3.1618559634722367e-07,1.9491345839278984e-07,1.1210903089982973e-07,1.6423454246446858e-07,1.0028275115196857e-07,6.109662958102343e-08
-1.0108172680687006e-06,6.719071683894745e-07,3.616893291399845e-07,5.554277093893771e-07,3.7545693442351605e-07,2.1707557630175642e-07
-2.1865846121882324e-06,1.6260152671254494e-06,7.958027974633167e-07,1.3050028580882435e-06,1.009155841280516e-06,5.431332541552989e-07
-3.2663110769762973e-06,2.92900231742106e-06,1.2306401544622872e-06,2.241719251711168e-06,2.081514183141428e-06,1.0170158311015185e-06
-3.046140149044241e-06,4.038164335664937e-06,1.261543834934673e-06,2.846418174732e-06,3.4397006978786503e-06,1.474107236470955e-06
-4.1400584884894625e-07,4.2454103544918146e-06,5.004557974674868e-07,2.528963602882415e-06,4.693857400900399e-06,1.6756071444393422e-06
4.740106714587235e-06,3.1505072285014326e-06,-1.113953571284805e-06,1.0708077061776878e-06,5.4044436915175885e-06,1.4675498006119302e-06
1.1281023833095004e-05,9.28569462368011e-07,-3.2323585433933263e-06,-1.1921606308905953e-06,5.31077932077255e-06,8.815513728851195e-07
7.504829872258887e-09,-1.7684283542515003e-09,-2.2144998061503444e-09,-2.232162172889306e-09,-1.0661881234740018e-10,-4.6424950817717725e-10
8.928041171295611e-08,-2.234619195983494e-08,-2.6517240457893745e-08,-2.7288210255138414e-08,-2.3484872323368596e-09,-6.120331658968167e-09
5.020003856099459e-07,-1.3467751988292834e-07,-1.5035859249448296e-07,-1.5843505379255304e-07,-2.0663843875322354e-08,-3.874604250035991e-08
1.7766403212914654e-06,-5.163826073753529e-07,-5.378329128741622e-07,-5.824647451664218e-07,-1.062154764222579e-07,-1.5693098512740878e-07
4.4410184888730865e-06,-1.4168996759799713e-06,-1.3625011269731108e-06,-1.5239133394856444e-06,-3.7256933751835307e-07,-4.566909994677777e-07
8.316750055532342e-06,-2.9645005885504166e-06,-2.595310605065287e-06,-3.0178569229452377e-06,-9.710504158357487e-07,-1.015517436026516e-06
1.2006667379400914e-05,-4.912760105819607e-06,-3.833220498969429e-06,-4.681735014921323e-06,-1.9859013597784443e-06,-1.7888951871592222e-06
1.3360778270329268e-05,-6.595233313501067e-06,-4.417023876893723e-06,-5.774759418125186e-06,-3.311878405322287e-06,-2.5498206211152595e-06
1.0827314786036469e-05,-7.241775391619543e-06,-3.837960345095303e-06,-5.618935317222313e-06,-4.636706897295407e-06,-2.970909270307961e-06
4.5955088190565795e-06,-6.4591566072200386e-06,-2.109355081015264e-06,-4.073097172389329e-06,-5.57377712548347e-06,-2.82690542376262e-06
-5.152254191833163e-09,3.121210939466901e-10,1.0727631651080685e-09,9.399731086152318e-10,-1.326095651516397e-09,-1.2144488661566087e-10
-6.344070095602681e-08,5.071058202639374e-09,1.3800908325529961e-08,1.1917528883448348e-08,-1.5226934256093083e-08,-1.2089031531960638e-09
-3.7312471405908594e-07,3.845170628455606e-08,8.508606626438e-08,7.330086447096968e-08,-8.16224469121062e-08,-4.5058345087865905e-09
-1.4009913927242963e-06,1.8297208623204833e-07,3.358080335142638e-07,2.930641321851844e-07,-2.7009860473034996e-07,-2.7056787492634963e-09
-3.7865270871978794e-06,6.186320938250909e-07,9.560453275579042e-07,8.597893261568182e-07,-6.107299072055296e-07,4.581927278052317e-08
-7.86634243133663e-06,1.5924744504499556e-06,2.096017711397633e-06,1.975421825327457e-06,-9.698193240749768e-07,2.416345990052396e-07
-1.3062354249235186e-05,3.2588961145411426e-06,3.682026327841334e-06,3.689868723190812e-06,-1.0095746626682377e-06,7.141352957743096e-07
-1.7707159022734415e-05,5.450638233404976e-06,5.306967144295306e-06,5.718385207927083e-06,-3.555454183242962e-07,1.5089525026373111e-06
-1.9661954217740366e-05,7.5735737771425555e-06,6.3428562770152224e-06,7.411986326994379e-06,1.1124823594795784e-06,2.468989401382928e-06
-1.7460967308836643e-05,8.797380949180747e-06,6.260670865782623e-06,8.009409435627238e-06,3.0920261941168433e-06,3.2472763002036337e-06
4.582417250387515e-09,-2.2548525126276488e-10,-1.1270394891622193e-09,-9.567330186555253e-10,1.5110992739082755e-09,2.504961939427554e-10
5.637306499724584e-08,-3.947824618251309e-09,-1.3972194894085601e-08,-1.233492973947817e-08,1.7007273448048168e-08,2.700241729467249e-09
3.305149588649604e-07,-3.132998122236812e-08,-8.300639805865197e-08,-7.623354993870436e-08,8.928806716683418e-08,1.3003396838617132e-08
1.232912283906635e-06,-1.530744851396725e-07,-3.1576074720387387e-07,-3.017301288845872e-07,2.89549195054115e-07,3.523147831894105e-08
3.2937516030817264e-06,-5.232999459597313e-07,-8.66114711191546e-07,-8.615323129865511e-07,6.436000533900099e-07,4.974001265780001e-08
6.712598531542338e-06,-1.342032524786356e-06,-1.8241515058111374e-06,-1.8918181820972025e-06,1.0135745210165594e-06,-1.1368736230888766e-08
1.0810297512263808e-05,-2.6922920114350175e-06,-3.0533812919460166e-06,-3.314039695170242e-06,1.0775652910025744e-06,-2.456375349370676e-07
1.395219211937633e-05,-4.33128447985122e-06,-4.118317638569435e-06,-4.7149428506280704e-06,5.073636078309027e-07,-6.95920744279698e-07
-7.580636234609572e-10,2.4134270461314517e-10,2.4753097909185484e-10,1.608951364089302e-10,8.354170544244416e-11,2.475309790877275e-11
-7.494315236716045e-09,2.38594525904912e-09,2.4471233426320413e-09,1.5906301727014024e-09,8.259041281256268e-10,2.4471233425826863e-10
2.4495253138680596e-11,-1.4606906213941882e-09,-3.23466263816987e-10,-5.767987502306935e-10,-1.7095108243348151e-09,-5.39798025753331e-10
-2.398306862094154e-09,-1.6622598916812458e-08,-3.3234696455328092e-09,-5.716671307996868e-09,-2.036117362502981e-08,-6.074008378934453e-09
-3.22751343161297e-08,-8.865449405766677e-08,-1.510240130394669e-08,-2.445164650407834e-08,-1.1503299924326371e-07,-3.2030402534972436e-08
-1.9940930379336914e-07,-2.943423442718765e-07,-3.7068232920885994e-08,-5.357577023522755e-08,-4.118491770791308e-07,-1.0547572739319619e-07
-7.84072368497216e-07,-6.787558073096208e-07,-3.55193289678648e-08,-3.138522480583674e-08,-1.0539030360627317e-06,-2.43561917777259e-07
-2.2363026199987327e-06,-1.1360068336708735e-06,9.72559243892165e-08,1.9342899838764555e-07,-2.060696228916041e-06,-4.1771274422698635e-07
-4.984609574141113e-06,-1.355008224266706e-06,5.436500765690983e-07,8.072788903172686e-07,-3.2073674063284884e-06,-5.404465338048383e-07
-9.125615521974191e-06,-9.297278769387949e-07,1.484975293794111e-06,1.9075527127839258e-06,-4.062868798711038e-06,-4.947166842337367e-07
-1.4207169686754168e-05,4.16575583696157e-07,2.9680324812207984e-06,3.4233979633625873e-06,-4.1865350738599884e-06,-1.8330513747923463e-07
-1.9229773389417427e-05,2.635675067902171e-06,4.786859062510893e-06,5.13897171582132e-06,-3.346303393091182e-06,4.2754708113400415e-07
-5.1202814403675e-09,2.97604433400864e-09,2.0354266134713985e-09,2.535129777505886e-09,1.2705301036059696e-09,9.078714347633041e-10
-5.714218578833696e-08,3.4958239277811144e-08,2.3026059785890456e-08,2.9342500954193765e-08,1.5997389873832298e-08,1.0965950017514143e-08
-2.952023742912786e-07,1.934513292261808e-07,1.2157684657124368e-07,1.591885065574682e-07,9.623980698214739e-08,6.250904905688427e-08
-9.30568038680208e-07,6.716201887793934e-07,3.97141573209012e-07,5.378699035880858e-07,3.695738516398344e-07,2.2407438802193948e-07
-1.9680113620889655e-06,1.6425740453830615e-06,8.933714105974607e-07,1.2659463161737816e-06,1.02156431170108e-06,5.67902730503152e-07
-2.814957352236744e-06,3.0072817011399493e-06,1.4433313973013556e-06,2.1888254986713855e-06,2.173832266673907e-06,1.0841522912820704e-06
-2.3127456289655157e-06,4.258439672226548e-06,1.6464061579233648e-06,2.8226340925938284e-06,3.7196875489977746e-06,1.6191035927928396e-06
5.424517905159146e-07,4.703971019531165e-06,1.094138204991847e-06,2.601486257052011e-06,5.276687085167375e-06,1.9316571754103305e-06
5.742824078375985e-06,3.914014132592654e-06,-3.2342512716907755e-07,1.2786931406456272e-06,6.338246976700085e-06,1.8471837728296703e-06
1.2102090272491944e-05,1.9796288190899618e-06,-2.3184108166036067e-06,-8.905688515939069e-07,6.516931543225662e-06,1.373451908796318e-06
7.486780738366944e-09,-2.2333224743533762e-09,-2.176080935437569e-09,-2.1778858488286516e-09,-1.0004377071533454e-10,-4.0803934834236373e-10
8.907595480119716e-08,-2.7599731881457305e-08,-2.6140853709161168e-08,-2.659285419171524e-08,-2.2578138486473617e-09,-5.2983845212831006e-09
5.009459819085451e-07,-1.6258747821579973e-07,-1.4870364513228719e-07,-1.5432625518410176e-07,-2.0177041599187165e-08,-3.31359327972689e-08
1.7731169765096076e-06,-6.093272516146544e-07,-5.336444929916381e-07,-5.674916394895985e-07,-1.0489013854938466e-07,-1.3304932184076307e-07
4.431027152824316e-06,-1.6352479199770115e-06,-1.3563466452059147e-06,-1.4860705013619066e-06,-3.709009442313981e-07,-3.8522767256235776e-07
8.287612549436996e-06,-3.3506506214231686e-06,-2.592218866267892e-06,-2.9475006338160995e-06,-9.720321590855946e-07,-8.552255531590609e-07
1.1923664475202638e-05,-5.448608989360389e-06,-3.841360727729703e-06,-4.5829592244508616e-06,-1.996010543017351e-06,-1.509788122315076e-06
1.3159779838299477e-05,-7.196906281122937e-06,-4.440294395918968e-06,-5.670437392629685e-06,-3.3443198223596214e-06,-2.168221963521768e-06
1.0439449269985404e-05,-7.806147253175688e-06,-3.869093625458299e-06,-5.540690423888657e-06,-4.720428109169009e-06,-2.569016842601665e-06
4.006848302426237e-06,-6.924394856148161e-06,-2.1334347828063812e-06,-4.041873778035875e-06,-5.757782234568049e-06,-2.528317971717219e-06
-5.181390650830125e-09,7.97256028484322e-10,1.4631401467125336e-09,1.1208512146892628e-09,-1.2095498155285475e-09,-8.27681711330432e-11
-6.40349921480437e-08,1.0390047379947095e-08,1.8087882801664283e-08,1.4035813679195593e-08,-1.3631296985545641e-08,-7.145710395931532e-10
-3.781297716427011e-07,6.573218172778407e-08,1.0712097477127267e-07,8.471282117678293e-08,-7.128664710176983e-08,-1.728762949018543e-09
-1.4255431083660078e-06,2.701070741845343e-07,4.0648086474381535e-07,3.3015071989100453e-07,-2.2807186515710316e-07,6.156625598381219e-09
